trade_id,date,stock_id,trader_id,volume_traded,trade_value
818a7e6a-535d-423f-af01-b22b3ee2790a,2023-02-17,1512,18152,3901,1776203.32
47bd9a69-69e7-4759-8e1f-578f1d90a4c2,2021-05-12,1220,18272,6800,1529456.0
b7bfb530-b8bf-40ae-9f7a-c9d0f8675047,2024-02-09,1151,10457,1821,757536.0
8d6facdc-6498-4277-909b-ca984201f8ac,2023-08-04,1418,14118,6991,514747.33
296204cf-84cf-4beb-bbeb-117111b3ff3e,2022-10-02,1269,14464,5232,683979.36
eea4a40e-fd5b-496b-b20e-7867186d91d1,2023-08-21,1944,16938,4785,1611444.45
12226b4a-0e79-46d9-af40-a8733e4ca31a,2021-08-31,1403,13586,9202,3056076.22
5a7b4c52-930f-4422-a273-aea9522fcece,2022-08-18,1675,16733,3320,804369.6
7584361c-28fb-4123-84a7-b8ba0da1bf75,2022-06-15,1333,16442,5859,2697307.83
b6031a6c-be89-4b19-9251-130084916364,2022-09-27,1747,19894,7137,3141992.88
5bdccbc3-dff6-4989-adf6-2dcfd88896fe,2020-05-14,1007,17825,1290,207896.4
a595200c-9fb1-4595-9ec1-9d660a13fa17,2023-05-11,1774,18313,7386,378163.2
d476e444-eab2-4695-b90d-15e623b31b68,2021-06-28,1102,14019,5729,1339440.2
e7b8a6fe-9adf-491a-a755-22dfbbe448b7,2022-05-23,1967,10250,5855,1541504.4
8f3be8a2-14b4-40e2-ac46-0c3920a5bc80,2024-03-13,1693,18102,8679,490103.13
8b59bd91-9d8f-4527-9c5a-385478754660,2023-06-18,1951,16204,7731,1654897.86
c2710ae9-329a-452e-8b7e-8541b9bafb45,2022-08-01,1101,19692,8956,2377459.76
60a6d8ac-4844-4b85-a1e9-0930d70a6229,2021-12-07,1700,18602,605,112463.45
0e60e3e2-f253-4d8c-8f97-f1f52165f12c,2020-01-28,1490,10381,9487,3291419.78
b3d9bfbb-960d-4b8e-9193-715db11d49c3,2024-06-21,1268,16951,7489,1179817.06
69091f67-251b-484c-b84f-627ec4489a32,2020-12-24,1905,15285,4139,959999.66
68dcbc5f-634f-40d9-8943-528803848d55,2023-12-29,1848,17005,6318,2593223.1
7381a211-b3d1-4525-9abe-3c3e2e0a9b8e,2020-11-29,1581,15780,5960,2889348.4
c1c2a5e4-3f83-4818-99fd-149b8a0ef5e9,2024-09-02,1634,10516,2306,1108724.8
68ba816e-1df8-4264-89ee-e082c3e7463b,2021-06-10,1791,16742,4781,518260.4
4fda7cf8-2967-4ff8-aa0b-6b5a091bd508,2019-12-06,1614,11765,2736,80438.4
14953147-c2bd-4519-b894-fecd2c28cfb7,2023-11-23,1928,16278,534,22972.68
fad39320-dc9e-43f5-8fc8-45f1f22751a8,2021-09-26,1751,14763,9455,4540574.65
a765df0a-617b-49b8-845d-6445f67b5c00,2019-12-12,1579,10387,6060,1128311.4
c14d72bd-2f51-40f7-95a2-c373f6f9f107,2021-02-24,1378,17292,3714,360220.86
5a6b75a4-dac9-481e-890b-95441626b5c2,2023-12-27,1851,15372,5167,1221530.47
dbda0456-0298-4fd2-b205-e31158eb7e00,2022-01-02,1087,15459,2884,891098.32
5e313996-5b8b-47f0-89f2-05bdad2430a4,2021-09-16,1110,12013,9910,1193362.2
e28523d2-7072-4c16-b871-b70e0ca3a27e,2024-07-06,1519,14708,4658,1583440.52
f1f2af66-4c0f-4bbd-9b7a-6da48911b09a,2020-07-19,1804,16778,412,37920.48
8e54b63c-f9e4-41d5-8ffc-e1d64926b2ca,2019-11-18,1775,18680,1955,418487.3
64aab800-f5fc-4c32-a875-c998ae2fa6a3,2020-06-29,1848,18212,5819,1729057.66
bf6eca40-c237-412e-827a-a0f2dfac83e1,2020-05-27,1540,19636,2431,411276.58
1821c571-021d-472d-866c-acafe6b0c68b,2021-01-08,1604,17251,556,214082.24
17974493-c0b6-4d4a-8c70-ab9055018f19,2024-04-09,1247,13831,1280,109542.4
1fdfaf76-2ef3-4769-862d-db7f823cab2a,2020-10-06,1575,11733,8656,3549739.04
029e9f74-8318-4c81-ac0d-c0eeb033e4a6,2022-04-02,1793,15013,5158,1523982.68
99ef0a12-ae30-4c2c-bf2b-dfabc26107f3,2021-05-21,1625,19818,957,333332.67
f92b7a8f-9864-4b04-9cc6-ecaaad120a83,2021-06-13,1638,12253,7549,3570978.96
0583632c-00b2-47d0-825a-574a80055da0,2020-09-17,1849,10461,6733,1310645.78
62031b77-9641-4378-970e-f5b03f437d24,2021-09-01,1186,16730,815,149919.25
c38667f3-ee3f-43ac-a23b-5570d23dbd6d,2022-07-06,1378,14274,2520,602028.0
c88c817e-8b1a-4ce0-a825-b3846888182d,2020-12-30,1115,18800,8932,3882472.44
75ea4d27-5e63-4fd9-b866-cc2af3337545,2020-08-15,1043,16950,8401,2689496.14
a6cbc49d-b2f6-4df0-9b0d-9a8923d41cdb,2023-05-29,1031,18209,4706,1939483.78
d972d862-e50b-4705-8b37-f102ab320585,2023-06-30,1807,12941,2475,252375.75
58e762b6-9ecb-46f2-8ae8-feda41eee7e0,2022-01-22,1991,13712,3306,432623.16
6c595924-e51f-496d-a89f-4deabf62165b,2019-10-28,1029,10548,5691,204591.45
35f8adff-3b77-4641-b50f-2076d962f89b,2022-04-24,1136,14467,3012,823390.44
dba34b47-75fc-4bae-b8a1-d32acd15b336,2023-11-14,1453,11021,283,41816.08
24b63baf-6683-497a-bb1b-86a1d105d8dc,2022-11-02,1673,17486,4469,827345.97
2d212196-57a3-4cbf-a064-6b97897ddddf,2022-03-31,1565,11673,5482,303538.34
287b7472-7a9a-455c-bd8a-78843b5704e3,2022-01-02,1642,16671,1370,483884.0
d360b74d-acda-4c7b-9066-6ac781e4fd05,2019-10-15,1996,12301,5927,1477008.4
0f3fd152-f822-40c9-9708-3be348cba622,2022-05-20,1802,16991,538,38913.54
9cb1cc33-0087-4984-8c5c-23be25d69190,2021-04-16,1870,14996,4529,470517.81
e4205e7e-7196-467d-9611-fd904963bb40,2021-12-18,1995,15296,8376,3035964.96
f9308d21-06d7-4571-9f2e-cfc38feec74c,2020-03-27,1760,11572,6928,931053.92
80b3ee28-7d3e-4dcd-8979-481c4a3ba05a,2023-01-22,1805,14269,219,90812.73
902135d2-6802-4082-ad1e-97a7240e6c25,2023-03-02,1793,13545,2237,1115591.9
b24b33e6-dcdd-4539-9ef7-e09388f4b631,2022-12-24,1528,17901,6155,1511791.1
2d6e26f4-1267-4344-8f83-e2901f837db4,2021-12-11,1327,10288,225,71167.5
7a53c82a-c272-44f9-a683-b4de5c7e7024,2020-05-24,1217,17494,2718,144081.18
21e2f5c1-95df-4146-9f39-9a96423677e0,2019-12-06,1379,16632,981,128481.57
8c7431a4-2b23-4d0b-830e-7d9cf5e603ad,2022-03-25,1655,10364,10000,4645100.0
f4e1bb99-36db-4ffa-b9e9-8f57d9b00659,2024-04-22,1549,18243,6227,799920.42
48b35dd4-3c0e-43c1-865d-7ddd67662001,2023-01-12,1603,12269,8929,710926.98
b56d0800-d410-4ac7-be7f-aa4f97cc8cd4,2020-03-29,1483,14031,592,53280.0
1c8b2888-2468-4b42-8f0b-5da14e54f3d7,2022-10-15,1322,17398,8901,213178.95
1ac79ada-35cd-49fd-b0c0-976e44d4aa15,2024-07-06,1084,11515,8612,481066.32
5faec00e-98a7-4cbe-a15b-99c77e56692b,2022-02-07,1789,14541,7389,1296400.05
ed5da0ec-4b9f-45ae-bb66-ad81c86687fb,2020-01-01,1891,14026,4073,271465.45
c56ad1c1-5599-4647-b30e-3bb3d7362057,2024-08-27,1879,19806,2623,72421.03
21337154-b2cb-48fc-8dcf-007884a93311,2021-12-27,1281,16244,4747,988420.34
048599e9-dedc-46c8-8eaf-1b6aadd5afac,2022-08-23,1505,13116,3017,1209847.17
fcc495a1-a287-45c4-8475-1ba28dc922f3,2019-10-17,1140,10957,1755,132976.35
b621f7dd-f738-49ee-93f3-d5667ee1715c,2023-10-26,1234,13946,5138,1105440.7
3aa7f75c-fe74-4fe9-9a05-d46d17c2a8e9,2024-03-31,1693,16915,2741,389852.43
ca1f09cb-52ee-408f-a804-859b4d9a02ae,2023-05-28,1353,15189,2928,369425.76
68bb3a29-8f9f-45bd-92a3-26e631c195e9,2020-03-30,1202,16228,6737,2228666.97
a19582c8-1333-494a-a0ac-f4b00e67a3bb,2021-08-18,1268,11087,192,9112.32
5da407ef-8923-4c19-9eca-59d6147148bb,2022-06-14,1414,12282,1815,272830.8
74d1f6b2-0ce5-4421-980e-2526b34c5b1d,2023-03-21,1580,11942,2253,324995.25
735474db-da04-4601-9c69-b1bce8be9126,2022-05-22,1470,12022,212,27769.88
986bd269-20d5-4e3d-81ef-6d4bbab2df54,2023-10-23,1009,10682,9122,3760726.94
221b0044-224f-4dff-a784-f1d090590e57,2019-12-10,1501,16761,9311,4495164.58
00eda53c-1350-4b22-94c9-e6a1824cee3e,2020-10-12,1915,16023,1982,610356.9
86ee4150-34e7-4887-9c2b-53d9edf03c44,2021-10-07,1654,18354,7767,733515.48
f669e52e-dd98-4918-ac26-06dbed298065,2022-10-25,1097,10816,4617,1988264.88
6e9a7260-4981-4ef6-baa2-3d8619c4db14,2019-12-01,1125,18812,9372,616677.6
fec67d31-58db-41ab-ba52-ee76644dcc22,2024-09-02,1276,16424,5652,1786653.72
bf1c5f13-b640-4e66-8152-da568d54f867,2021-12-19,1603,17220,9047,2784485.66
8aaeaf5a-81f2-4e2b-a791-1c08df51d632,2023-10-18,1931,18100,8697,2870010.0
94d1723d-93db-47e4-bd29-246b01446fb1,2023-12-03,1426,13734,8503,4059077.11
e61cbb1c-21e0-49b6-941b-39449f07d4d5,2024-08-08,1603,14458,5584,1914083.52
80f509c6-5b1d-44b4-9836-de13e51a9125,2024-06-18,1270,12273,3425,942286.0
4197824a-a487-400a-953a-007f97ae51ae,2020-07-28,1191,13555,9859,763086.6
c5818405-27a5-4037-95d9-102987b1ca41,2022-05-07,1253,11414,4457,1734708.97
92fa61b6-69bf-4fc8-829d-c9bbf7937253,2023-02-21,1513,15452,2392,922331.28
49e32b7c-b5cd-468c-ba79-42f1c6c94110,2021-09-10,1297,16787,3132,604476.0
5a6ccebc-8078-470d-86ee-78a8dbcb8abf,2023-03-29,1810,12189,1154,162021.6
e8fea71f-2b85-414b-890e-8d8143ef3347,2023-12-26,1906,16562,5790,1812212.1
9b678d16-4871-4ecc-8ffe-0d06f2366d37,2021-10-24,1261,11649,2929,1258913.49
f4d493c5-19a1-4b9b-be81-c8c0360517eb,2020-03-07,1857,12824,6304,2265783.68
4302772b-5316-4ae7-b273-e0f40c5cedbd,2023-12-22,1192,15923,4595,1340131.75
3d979167-009a-4b8a-842e-92c897a4ad14,2021-05-05,1944,13049,8727,2559018.21
44dcda2d-e3d9-41a7-9e69-70b57754e6b5,2022-09-26,1392,13077,5948,2872646.08
250505e2-b470-45d7-910d-1578aa7480a6,2022-12-06,1808,10654,1715,637516.95
11ced137-3dda-43c8-b144-6955f1685b18,2021-06-03,1037,10306,9207,2099840.49
dc8b41bf-d7c3-4f92-98a5-51fe2fb46132,2020-09-07,1487,17464,5433,2365799.85
b7e982e7-4840-4761-95cf-731ac57f7e4b,2020-06-22,1332,17562,161,56314.58
d40b2679-4978-43ff-bf70-25b4f865e95b,2020-03-26,1353,16776,6963,2398266.09
1828d4c8-cbf7-458f-84ac-4e17b5c499cb,2022-04-02,1633,14447,5887,265562.57
db57f744-681e-488d-bd61-337ba1d23037,2022-10-03,1919,10316,5825,2175055.0
0e0cff92-3969-4502-aab7-558369a4276f,2024-04-13,1140,14418,6461,1667454.88
74fe47c8-b00a-4643-a97a-615649ceba7a,2023-10-01,1466,13186,5294,2074136.26
0bbe2af6-5dd6-4359-94ca-02069a981844,2020-05-17,1775,11767,3504,480994.08
df0961bb-b23f-4d3c-9a41-366cf5ab722b,2021-07-08,1313,12515,5810,659202.6
9e1ff22d-666e-4820-8ae1-fd4d91eac286,2023-09-04,1401,16037,925,385715.75
61e8c1e2-ef34-42ee-9af4-fa40c2dfe5a6,2024-06-16,1252,19198,1570,412407.6
02ba4751-048b-4f67-ab00-25a67acb8f96,2024-05-15,1950,16605,1408,86944.0
e931f67c-f9e1-4375-aac0-fecb1c9f996e,2021-05-06,1696,17250,7614,569907.9
42ca916c-2852-4f8a-97fc-fb88b8bc106f,2022-08-25,1496,15368,3943,655208.31
8b1dfc8a-9c10-4c33-bc49-8d2fafed6850,2022-01-13,1857,14930,5453,1008150.64
90f71b00-cc64-4b21-bc9e-043613f9404a,2023-02-28,1810,16594,5666,2039590.02
78ef9f7d-19ff-40ef-8309-49452407123a,2022-10-20,1492,17453,4126,1189690.84
fe367fe6-11bf-4955-b0fd-f735311f458f,2024-05-11,1747,19609,8231,1943832.96
e2166cb5-5135-48ed-96f1-d08a5e8e5378,2019-12-29,1111,10600,1444,161381.44
aeef511c-8cc6-4997-ad1e-5558a5b77c5e,2023-05-09,1455,19259,1920,935289.6
e3d43314-442f-4ac3-99e9-5d40ab6f9cc4,2022-08-11,1026,17503,3332,1038517.76
c8db012e-ad39-423d-9884-ce079c499a3a,2021-05-13,1605,13425,2426,642283.5
0d3061b6-5cb6-457d-9f22-2e228478268d,2023-01-15,1553,16812,7860,565212.6
39a19852-2eca-4c40-b68e-2e58ea908a3e,2021-10-07,1260,13340,7530,737488.2
d8b159df-ae03-4133-ba4a-927abe18224d,2019-10-27,1854,10484,1728,411471.36
cf2f27dc-11dc-42fd-8388-9d570cc11c1a,2024-02-23,1005,16762,7995,2486205.15
bef8d3f2-aade-40b4-96a8-afb0e8a2dabe,2020-03-18,1288,19677,2899,1092169.26
7a1aadab-6e42-4939-99b0-d3dd3b93a6b6,2020-05-26,1251,14739,5503,2486145.34
63c35a73-5245-4a72-b7e8-221e4b48cfa7,2023-07-24,1239,18691,2243,1078165.24
6a706976-3ebe-4226-b375-31b42a847a45,2024-05-28,1935,14058,827,410398.75
695700e3-c237-4f84-addb-7b1de52c017c,2021-12-22,1310,18447,9032,3823245.6
90f6041b-a7a6-415c-bace-5bc8d142b584,2021-08-17,1498,10939,3593,699485.24
34fb877c-f60e-4c6c-9cc4-aec2625f5cdd,2023-08-24,1390,18666,6282,2011307.94
c5dd717f-3894-41f8-aca8-0b9739695070,2022-08-30,1733,15359,854,64485.54
521e6102-b357-4897-9498-7e66e3d4c00b,2024-02-12,1648,13753,5427,1249078.32
64f8f196-cec7-4683-b148-d80911f54e0e,2024-03-16,1288,10091,9554,1847170.36
fc40de6e-5c1e-428f-8b40-b8417a64cd26,2024-09-08,1979,14445,1411,141241.1
faf8e810-01bd-4102-96f6-af9a0dc65d41,2020-01-07,1385,12309,1035,257632.2
77ce284d-5c4d-44f4-ac65-535f0f18e856,2019-10-09,1272,18655,8214,3295292.52
0305293a-aba0-4bdd-a072-c1f9a4ef772a,2020-08-27,1604,11036,5348,1002963.92
379909db-e173-4649-834c-685b66a74e18,2024-05-07,1543,17609,9040,968997.6
c109c3c7-dd39-4f92-ba2d-381f10df78e7,2023-02-12,1179,14825,7141,705959.26
18973668-992f-40f7-8ab4-d40d8690c485,2021-09-20,1729,15041,8678,1731000.66
349e174a-e2aa-494a-bace-265c114a6eb6,2023-10-18,1422,12654,9158,3768425.42
014fbe40-e795-4a3d-bf81-0f7c33f423a0,2023-11-11,1806,16911,826,291437.58
b7bdec8a-ac49-4821-ae80-de984d8e532b,2024-05-21,1049,17543,3727,1774052.0
4e1e7e98-4c02-44aa-a5aa-f69f4ac7a414,2020-01-07,1100,16809,1098,59544.54
42f13c11-6a7a-4241-8377-bb572f351c39,2022-02-24,1840,14677,7212,3286724.76
28497520-b254-402f-9431-69cdce35e271,2019-10-21,1951,12361,9128,3800168.96
a86d1d09-d9ba-4ab0-8d5b-45f46658082e,2023-05-15,1566,14850,5015,523816.75
1b7cfa64-14cc-4223-a5ff-e179c2623d6c,2020-03-08,1678,16442,6014,1401262.0
3db6dd23-f78f-42c5-adaf-c00b3db7e921,2022-02-03,1355,17715,3429,336590.64
a2269a6f-3d74-49ab-89a7-16a6579cd67a,2021-03-14,1176,12992,7806,1553862.36
d836015f-8de6-4741-87b1-7b2817c29651,2024-09-05,1660,13168,2062,427535.08
783d342b-f74d-4a0e-a1bc-cb3a440246ea,2021-10-30,1631,19211,2734,55582.22
5a595e0d-79ea-4c53-82b1-32885f6a08b1,2023-03-04,1918,10253,5180,337839.6
882da226-11fd-4d8e-9528-9f9abd27916c,2023-02-02,1614,19493,1078,142942.8
93cd66b4-f047-4378-bdd3-e28c41dae026,2020-05-21,1545,14050,8280,1446847.2
2aed62bd-7752-4aa4-b920-3811e482f854,2023-04-11,1395,13447,6055,1155899.5
292ce11f-1f78-4c80-9654-6ecb4aa7fb1c,2024-02-11,1830,19401,5322,282704.64
c2599724-795d-4e21-9828-5867960dff74,2023-07-19,1332,13219,2674,251115.34
c1c7b8ab-94d8-4ec3-a345-8ee3c507a7c3,2020-05-22,1077,13937,613,271663.21
eae4443c-fef2-4520-a9c6-7114a210647f,2022-02-22,1985,12157,2710,842376.4
75a09d47-2b1a-4ad6-95ed-1353bb5499d1,2024-02-10,1011,18736,3420,1012833.0
107578f6-5fa2-45e8-8aca-391e8c2b3c41,2021-11-28,1350,14682,6851,354539.25
d21f0bff-8fcd-474c-bbee-9305f7de88ca,2020-08-08,1473,19447,7661,530677.47
0bf2c028-315d-4354-b9f7-3c5db1b03d93,2023-10-09,1335,13114,9734,225828.8
1c1c0c5b-408a-437a-b79f-d4be7605ffd4,2020-08-23,1129,13329,9253,3879875.43
a2cef23c-c8f6-43d8-9886-da0326ce2398,2023-03-12,1304,10121,8908,4339175.88
00967131-1096-48e9-8ca7-5f3217b78a01,2023-05-09,1515,11701,291,89758.95
38c89fbb-8689-4fc7-a1d8-faad2894ef62,2021-09-28,1340,16411,6553,2450690.94
84f392df-2ab7-4eba-9dee-633414b9aa75,2020-05-28,1794,11459,4196,93738.64
652b32a4-5106-450a-bf07-b7ef2207e7ee,2020-01-08,1087,12336,256,110315.52
8d358468-c634-4f7e-a799-5872e6439d2c,2022-04-07,1697,10675,7358,726528.92
cfba9d70-869e-4c51-84cb-804f5f589b13,2021-07-06,1842,17251,8170,1553852.3
b48d3fd8-619b-4e19-90a2-6ddee7bbfa92,2024-06-01,1820,16410,9110,850509.6
4e4316ac-9cfc-4c27-be49-4bb8de6e0bf5,2024-04-29,1980,15034,9361,1498228.05
39947649-8e5b-4503-9bca-af18fbab2a9e,2020-07-21,1193,17973,1465,404999.25
b5c14e0e-3dca-4fb9-847c-90efe6c82ade,2022-07-18,1308,15986,5647,2209445.22
ed6c914a-d8f2-431d-8604-99cc24f9ffe8,2021-11-17,1627,17523,5599,1816875.5
faf0273e-747e-486b-aed0-68a0eec2582c,2023-02-21,1508,10658,2560,936960.0
4ed410a6-5e5a-4e4f-a49d-a190ac741ae4,2021-11-25,1470,15654,5453,909996.64
a285845f-0665-41c0-b46d-9e772d8d7485,2021-02-19,1117,18705,6462,2411166.06
8086b3fe-31a4-4c06-bef0-ffece0ab4c51,2019-11-27,1387,16057,6993,1239509.25
40dd0235-0159-4e99-8216-32e26367fe38,2022-06-03,1886,19630,905,96346.3
5446f813-d8ae-4592-a9a6-226a2a22de44,2022-12-13,1041,17466,3369,1104526.65
c927b004-1f61-4466-bd17-6df8bad42309,2022-09-25,1055,16915,2411,719611.17
d123a5a3-ab1a-44c4-89f3-b2c3a161b7df,2020-11-07,1180,17075,1100,342397.0
47dad7a2-2ed4-4cce-b371-b142643c246a,2020-10-18,1914,14680,6456,476517.36
7ba1f583-c4a4-4cae-a6b6-1540a8d6a381,2020-04-09,1010,16706,8126,1562711.06
0b3eaa1a-f6c1-4d67-8e3e-774d07d1d907,2021-09-29,1655,14392,1198,238138.44
10100a68-7f8c-4b22-a0cf-f738cc32d0d1,2024-09-12,1663,15358,2868,1107564.24
6b494171-f9e8-41ae-a4fb-1677e86b90dc,2022-10-01,1753,15369,3844,298371.28
821f9446-d251-452f-b5ee-cab88ad75b03,2022-08-22,1611,15813,1089,123405.48
a692214b-e58b-49ae-98d3-a95e88a3bb9d,2020-01-04,1272,19794,1289,427999.56
185da6dc-8143-45dc-85e0-be8ceeb6805b,2021-11-01,1559,15955,9077,2189281.63
dc5700f5-9cc3-45d2-b5c6-db661d8e8614,2023-11-05,1863,14064,4063,263932.48
88bfbdea-5dde-4021-9e3b-b0c8bcd64fb4,2020-05-07,1232,11973,1481,725378.99
b1c3d976-b49b-4079-8841-91bd0f20d9d1,2021-04-27,1351,17106,823,228917.45
3eb5200f-df88-472f-a26e-2f1175c158dd,2022-12-07,1522,11175,6200,1523216.0
72fcbdac-6b56-4f6b-93b1-65341aa77b61,2021-09-30,1130,17875,9668,2837171.28
dee251f0-b239-4258-b894-a97e03a314bb,2022-06-30,1889,12220,5987,600915.19
7d6f9fea-db01-46c0-9bba-d539bd876c43,2022-06-09,1745,19135,5011,917764.65
10ab0b79-00c6-4e45-92c0-536e7d2dc37a,2022-02-08,1417,16145,9699,2371599.48
f6c35b93-677c-4709-9715-1f4860618b24,2022-02-01,1625,16468,4301,1304364.27
78f6a2ce-9b8b-4e7e-a5ff-26cb7f064ce1,2024-07-30,1999,14084,6640,2004881.6
4f22f713-33b5-4a68-8df5-3b966c95e4c0,2022-11-08,1784,12620,3174,582460.74
6a0c27d1-5f4b-4a61-951a-3289fd217bd6,2019-10-05,1433,10835,3862,619773.76
0736654c-a8ed-466f-93a1-3ee18cfcfcf2,2024-07-26,1171,16441,8168,3646603.6
8a38b1ea-19c2-40e3-90ba-861a40c8cf5d,2020-12-21,1423,11257,5506,1491134.92
8ccb3762-6533-421d-8c05-9fb268c1aa3d,2021-12-01,1079,16862,2534,1201470.76
ea539307-ed61-4098-8d58-21c40a4afc87,2021-05-01,1288,16856,1672,718575.44
8ae63bff-d3d5-48e6-9087-d667aea574a8,2022-06-15,1170,18829,5332,283715.72
a744007b-b1bf-4ae6-942b-98a74797ea3b,2019-11-24,1331,19773,6958,1441836.76
39d0b20a-8d98-4dbc-86d7-e0a7e9e10e84,2023-01-21,1691,15800,4836,1766590.8
aff2d8cc-6747-4f49-85c5-043c9ca8ed2d,2022-09-18,1975,14508,9149,665955.71
dc7bbe0e-8c5b-4495-9ac0-c26eab841ac9,2022-07-21,1187,12484,4070,1658891.3
6bc4a43f-5532-4927-81ce-e82388aeb223,2020-01-18,1887,13878,3890,906370.0
c5a7fc27-1794-4044-92ad-6cf99a777323,2024-01-02,1508,12191,512,71393.28
2ca4ed5b-ed0f-4bf7-b6ef-3b14e47dea91,2023-05-27,1480,17692,9835,3631082.0
0c7a6897-e92d-463b-8664-6cd18d10dbd3,2020-06-02,1525,18219,4542,1241691.96
275457be-8256-424b-86f2-f7227dac88bd,2023-08-14,1077,17311,2008,463325.92
e71209c6-3974-416f-b09c-4f9d6a861066,2021-10-18,1706,14060,9545,723988.25
890d8e51-3a8a-4371-8bd6-ee2281a51a5b,2023-01-10,1887,15397,8442,2038911.84
dfdd2b60-c3c4-48d4-8f2d-22c6f610acc0,2019-12-06,1759,14799,1998,928031.04
713bcacd-5651-47f0-9116-f260abd78516,2020-06-22,1591,16643,984,197439.6
8e152d2b-8765-4b48-8bb7-e0bbcf63468e,2023-06-19,1786,11425,7134,2875786.74
4538f269-119c-4b14-bb50-15855167a237,2024-01-01,1089,17430,7902,2404578.6
228f0345-e559-48f4-aa23-4bc045f3be17,2020-03-24,1468,17285,8254,2301627.9
deda7659-ab65-40cf-9e5e-adac173b9c9f,2021-01-15,1035,16721,7774,1491441.9
986b39dd-61fb-45b3-8da8-b21b19df8539,2022-05-08,1852,12149,4638,1816611.84
515a6521-1908-414c-9769-626540a75199,2022-05-14,1469,11548,6770,363413.6
cf126b24-a76b-435f-9e0b-ae94d4825a68,2020-02-24,1680,15450,9396,3124357.92
4dfb993e-be0f-4fc2-9d27-69024c3599bc,2020-06-28,1501,13072,7924,3141311.32
2777cab9-c408-4b3b-add7-4313bfbce6e8,2023-07-08,1969,12001,7476,515844.0
7b030702-8cc3-45e0-ad0d-370ac1fcfd00,2020-03-28,1143,12820,7768,745494.96
f4ea5c8e-74de-42c0-a078-92203694e117,2024-06-02,1922,13744,6781,369157.64
6a40884f-7ace-4075-b703-da786e497dea,2020-06-08,1453,13664,9334,3511730.82
1e410b1b-66e9-4a86-9539-4a40b5bc3a40,2024-05-07,1426,14156,1718,441096.5
220a9a19-9964-4501-b1e9-d7b85e3ef448,2021-08-16,1336,18267,5419,530682.67
4a2a8374-b867-41a1-9959-6a9317f3f429,2020-03-28,1407,19025,7161,1318125.27
2c69f646-ba8b-4639-aafc-9c1b482e77a9,2023-07-20,1888,16280,6943,2209262.6
704779af-09a7-4131-85a0-b507c9903ed6,2022-04-13,1173,13710,4765,844310.35
3c189985-cac6-4393-b4ce-5342b75184ee,2024-03-30,1397,12291,2529,952219.08
e74c90af-de94-4a1c-bc1e-a2a805ef76ee,2024-04-21,1026,18131,4665,415931.4
8e174a4e-c0bd-4e10-8b2f-bcf0d6ed14b5,2022-01-25,1732,10729,1300,629382.0
ab36c8d3-25a8-4d46-8b92-8d84e8c6682e,2019-11-27,1586,11028,399,36005.76
bad23b39-3a21-4fde-9eea-9a9f8aad2088,2020-03-26,1279,12487,692,311621.44
5b368866-02f9-453f-9ce3-8bd0efc84d04,2023-01-09,1790,16891,3902,1381932.32
cb8bf866-0f9a-43bb-a6c1-84aa4a86c71a,2021-12-03,1278,10852,3634,110037.52
5f2f22fb-c7a0-4483-bd38-9d5b63f6d038,2020-12-09,1458,19579,166,22064.72
a623b2f5-26b2-44d5-a224-b681c8127e29,2024-03-18,1089,18483,9426,1765772.58
0d3fc7ae-b0ae-43c2-ac0c-8f015c7aed66,2020-09-23,1893,14096,9237,3429236.25
cc4a6f4d-695a-4ace-b9b0-b9f90b85277e,2021-10-24,1241,17820,9374,4071596.9
e1511040-d31b-42af-b663-7b75164f0d20,2023-10-31,1074,14406,1272,252339.36
29562a0f-31be-4dd8-9783-511b548ec17e,2024-01-09,1606,14469,823,89805.76
bb27c4ea-f9a5-467d-9edc-c32c9c5580b1,2024-05-16,1839,13207,6678,1599581.34
c8f4d155-929b-406a-a19e-32a5ee59ec4d,2020-12-21,1310,11336,6186,1525158.3
032e30c2-4097-441c-b6ff-21d5ee9d4ce1,2024-06-21,1521,17440,7840,662088.0
818cd11e-897a-481c-a705-af66a1bd4cbd,2021-06-24,1533,18513,9450,949347.0
5f9b7bf4-ed08-4ca4-9bf8-1facf198e5a8,2022-08-04,1265,17521,3529,1180027.02
c1d3271d-9684-4a74-94d5-2f6372666f32,2019-11-07,1067,10474,3066,836098.2
867c0be6-f159-4992-8356-e7fa9ad69f9e,2024-03-23,1880,14095,9126,949560.3
277b349f-f0bc-4d4f-bf21-ea0c2e21ccc1,2019-12-20,1269,10565,4730,2126135.0
b10e63c1-a75e-4787-afde-8db6ec1417f2,2023-09-12,1813,15077,7139,1631475.67
be5b98a7-e209-46f0-bcb0-f78504e42f1c,2022-03-28,1856,11280,4741,1456956.71
5e6a590b-3da9-4f32-a369-d0d6a42203fd,2023-07-12,1594,14984,139,22107.95
3b1c517e-9342-4e0f-adc4-16d8500b69ac,2024-01-11,1556,10826,7496,2313715.36
4d5ab544-82cc-4ad6-abdf-90860494dadd,2021-04-02,1548,18457,8154,2108216.7
e04abb95-a0df-44c5-b4bf-fb4bc6292353,2022-02-04,1713,14324,2481,393040.02
e518bb7f-ad0d-4dab-a4cb-df7915ce7cab,2021-10-07,1702,13593,5207,367405.92
d5074274-7fec-4440-b066-a89a53a5cc38,2021-11-30,1826,12653,9683,1071133.46
ac2972c7-e359-4508-9ca5-7e1e64c281e6,2023-03-25,1009,14857,9052,277805.88
